NAMA_PROV,NAMA_KAB,NAMA_KEC_X,NAMA_DESA_X,R601IK2,R601IK3,R601IK4,R601IK5,R601IK6,R601IK7,R601IK8,ID_UNIK_PODES,TARGET,KEY_JOIN,NAMA_DESA_Y,KABUPATEN,NAMA_KEC_Y,RAIN_MAX_2024_MM,RAIN_MEAN_2024_MM,RAIN_MEDIAN_2024_MM,UNNAMED:_6,UNNAMED:_7,ID_UNIK_SAT,LST_MAX_2024_C,LST_MEAN_2024_C,LST_MEDIAN_2024_C,NDVI_MAX_2024,NDVI_MEAN_2024,NDVI_MEDIAN_2024
RIAU,KUANTAN SINGINGI,SINGINGI,PASIR EMAS,2,0,0,,0,0,,PASIR EMAS SINGINGI,0,PASIR EMAS SINGINGI,Pasir Emas,Pasir Emas,Singingi,5.572.858.603.000.640,8.585.214.084.386.820,5.342.154.577.374.450,,,PASIR EMAS SINGINGI,31.737340275099644,28.53155200352957,28.33564725543133,0.8543112867977888,0.614778155233991,0.7159362257359555
RIAU,KUANTAN SINGINGI,SINGINGI,SUNGAI SIRIH,2,0,0,,0,0,,SUNGAI SIRIH SINGINGI,0,SUNGAI SIRIH SINGINGI,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI,KEBUN LADO,2,0,0,,0,0,,KEBUN LADO SINGINGI,0,KEBUN LADO SINGINGI,Kebun Lado,Kebun Lado,Singingi,52.534.648.161.668.000,8.731.100.965.607.980,5.670.796.466.259.820,,,KEBUN LADO SINGINGI,32.77273776844828,29.14418708123021,29.05244025512679,0.8271200185693529,0.611699111198478,0.7002714677862102
RIAU,KUANTAN SINGINGI,SINGINGI,SUNGAI KUNING,2,0,0,,0,0,,SUNGAI KUNING SINGINGI,0,SUNGAI KUNING SINGINGI,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI,PETAI BARU,2,0,0,,0,0,,PETAI BARU SINGINGI,0,PETAI BARU SINGINGI,Petai Baru,Petai Baru,Singingi,5.092.551.217.051.590,8.423.957.631.767.140,5.703.181.338.448.050,,,PETAI BARU SINGINGI,31.74502832540225,28.43105053978662,28.23924767731706,0.8485413777475642,0.6148509157725695,0.6997762519827782
RIAU,KUANTAN SINGINGI,SINGINGI,LOGAS HILIR,2,0,0,,0,0,,LOGAS HILIR SINGINGI,0,LOGAS HILIR SINGINGI,Logas Hilir,Logas Hilir,Singingi,5.176.729.586.484.620,8.948.139.588.609.870,5.481.894.623.461.380,,,LOGAS HILIR SINGINGI,32.477423838537725,29.00032607756949,28.66439737242958,0.7839217821782177,0.5662685208947312,0.6369838823305404
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,PETAI,2,0,0,,0,0,,PETAI SINGINGI HILIR,0,PETAI SINGINGI HILIR,Petai,Petai,Singingi Hilir,5.308.666.422.868.600,8.634.679.181.334.910,556.823.428.960.589,,,PETAI SINGINGI HILIR,32.23074317876414,27.8372735947371,27.67134243480635,0.8716639199953269,0.6366752232254376,0.7205210976298521
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SUNGAI BULUH,2,0,0,,0,0,,SUNGAI BULUH SINGINGI HILIR,0,SUNGAI BULUH SINGINGI HILIR,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SIMPANG RAYA,2,0,0,,0,0,,SIMPANG RAYA SINGINGI HILIR,0,SIMPANG RAYA SINGINGI HILIR,Simpang Raya,Simpang Raya,Singingi Hilir,5.126.688.556.523.280,8.653.184.550.677.150,5.978.137.555.972.550,,,SIMPANG RAYA SINGINGI HILIR,31.22091063829791,28.2123518579088,28.04846524822698,0.8385420141843971,0.6338315152636449,0.7538878581560283
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,KOTO BARU,2,0,0,,0,0,,KOTO BARU SINGINGI HILIR,0,KOTO BARU SINGINGI HILIR,Koto Baru,Koto Baru,Singingi Hilir,4.980.774.361.236.580,8.664.729.143.697.550,5.712.275.314.580.980,,,KOTO BARU SINGINGI HILIR,32.55623821302753,27.50291974042273,27.442962146765616,0.8842000284836221,0.6785134084857725,0.7797044599355374
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SUMBER JAYA,2,0,0,,0,0,,SUMBER JAYA SINGINGI HILIR,0,SUMBER JAYA SINGINGI HILIR,Sumber Jaya,Sumber Jaya,Singingi Hilir,47.344.051.716.691.300,8.524.779.069.221.620,5.143.939.000.065.040,,,SUMBER JAYA SINGINGI HILIR,31.322314136125684,27.800303645115,27.638558464223426,0.8637099825479932,0.6662044851657942,0.779883630017452
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SUKA DAMAI,2,0,0,,0,0,,SUKA DAMAI SINGINGI HILIR,0,SUKA DAMAI SINGINGI HILIR,Suka Damai,Suka Damai,Singingi Hilir,5.029.358.261.202.010,8.529.584.164.999.740,54.454.977.000.417.800,,,SUKA DAMAI SINGINGI HILIR,31.57082224334604,27.505474614548703,27.3364543726236,0.8799252614068441,0.6724400768722102,0.7898237404942965
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,MUARA BAHAN,2,0,0,,0,0,,MUARA BAHAN SINGINGI HILIR,0,MUARA BAHAN SINGINGI HILIR,Muara Bahan,Muara Bahan,Singingi Hilir,5.225.928.253.452.520,8.591.201.947.704.290,5.654.774.025.694.960,,,MUARA BAHAN SINGINGI HILIR,31.075741417092804,27.590917889959865,27.590615412710044,0.8752099707815924,0.6898248007114048,0.7965281957633309
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,BUKIT RAYA,2,0,0,,0,0,,BUKIT RAYA SINGINGI HILIR,0,BUKIT RAYA SINGINGI HILIR,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,BERINGIN JAYA,2,0,0,,0,0,,BERINGIN JAYA SINGINGI HILIR,0,BERINGIN JAYA SINGINGI HILIR,Beringin Jaya,Beringin Jaya,Singingi Hilir,5.141.525.875.301.810,8.496.810.327.364.700,551.733.877.277.124,,,BERINGIN JAYA SINGINGI HILIR,31.459157132360684,27.710514213082806,27.529708197753784,0.8758669675658652,0.6610715864750528,0.7717331898813897
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SUKAMAJU,2,0,0,,0,0,,SUKAMAJU SINGINGI HILIR,0,SUKAMAJU SINGINGI HILIR,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,SUNGAI PAKU,2,0,0,,0,0,,SUNGAI PAKU SINGINGI HILIR,0,SUNGAI PAKU SINGINGI HILIR,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SINGINGI HILIR,TANJUNG PAUH,2,0,0,,0,0,,TANJUNG PAUH SINGINGI HILIR,0,TANJUNG PAUH SINGINGI HILIR,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,BANDAR ALAI,2,0,0,,0,0,,BANDAR ALAI KUANTAN TENGAH,0,BANDAR ALAI KUANTAN TENGAH,Bandar Alai,Bandar Alai,Kuantan Tengah,5.200.732.250.871.320,8.811.824.535.501.410,5.856.626.349.482.040,,,BANDAR ALAI KUANTAN TENGAH,32.38572514937536,29.07975716252075,28.957066811515496,0.8117190928843019,0.636682732683088,0.7126475556762628
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PULAU KEDUNDUNG,2,0,0,,0,0,,PULAU KEDUNDUNG KUANTAN TENGAH,0,PULAU KEDUNDUNG KUANTAN TENGAH,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PULAU ARO,2,0,0,,0,0,,PULAU ARO KUANTAN TENGAH,0,PULAU BARU KUANTAN TENGAH,Pulau Baru,Pulau Baru,Kuantan Tengah,4.631.473.535.215.350,8.496.324.075.779.440,5.900.011.201.139.900,,,PULAU BARU KUANTAN TENGAH,32.557759776536344,28.450577741535167,28.261377793296123,0.8566152653631287,0.6215377972431382,0.7185286452513965
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SEBERANG TALUK,2,0,0,,0,0,,SEBERANG TALUK KUANTAN TENGAH,0,SEBERANG TALUK KUANTAN TENGAH,Seberang Taluk,Seberang Taluk,Kuantan Tengah,46.882.272.913.836.000,8.692.312.596.500.780,5.922.236.584.234.920,,,SEBERANG TALUK KUANTAN TENGAH,32.32906294912334,28.916720852847,28.67342483472265,0.8387797786720326,0.6449941881100267,0.7533092267893076
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PULAU BARU,2,0,0,,0,0,,PULAU BARU KUANTAN TENGAH,0,PULAU BARU KUANTAN TENGAH,Pulau Baru,Pulau Baru,Kuantan Tengah,4.631.473.535.215.350,8.496.324.075.779.440,5.900.011.201.139.900,,,PULAU BARU KUANTAN TENGAH,32.557759776536344,28.450577741535167,28.261377793296123,0.8566152653631287,0.6215377972431382,0.7185286452513965
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,KOTO TUO,2,0,0,,0,0,,KOTO TUO KUANTAN TENGAH,0,KOTO TUO KUANTAN TENGAH,Koto Tuo,Koto Tuo,Kuantan Tengah,4.638.855.656.710.530,8.460.807.310.319.800,5.763.741.193.724.070,,,KOTO TUO KUANTAN TENGAH,33.319605596562766,27.988627157856648,27.81490084829792,0.8739012338878489,0.652279362794641,0.7537488267048588
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,KOPAH,2,0,0,,0,0,,KOPAH KUANTAN TENGAH,0,KOPAH KUANTAN TENGAH,Kopah,Kopah,Kuantan Tengah,474.007.938.324.459,850.645.754.072.401,61.389.976.304.674.900,,,KOPAH KUANTAN TENGAH,36.14433353998763,29.34565066599249,28.90449473031621,0.7802988840669564,0.5686286018491066,0.653676875387477
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,JAYA,2,0,0,,0,0,,JAYA KUANTAN TENGAH,0,JAYA KUANTAN TENGAH,Jaya,Jaya,Kuantan Tengah,47.480.281.829.833.900,8.511.631.965.637.200,6.183.432.102.203.360,,,JAYA KUANTAN TENGAH,37.693194244604335,29.74584291361269,29.419007194244635,0.7499530935251799,0.5429928370347201,0.6218981294964029
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,MUNSALO,2,0,0,,0,0,,MUNSALO KUANTAN TENGAH,0,MUNSALO KUANTAN TENGAH,Munsalo,Munsalo,Kuantan Tengah,4.744.814.268.300.230,8.475.651.529.473.310,5.881.601.410.852.350,,,MUNSALO KUANTAN TENGAH,34.13186053117458,28.759663112991102,28.715597216304527,0.8498554040619235,0.629760243418981,0.7160275387018891
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,BERINGIN TALUK,2,0,0,,0,0,,BERINGIN TALUK KUANTAN TENGAH,0,BERINGIN TALUK KUANTAN TENGAH,Beringin Taluk,Beringin Taluk,Kuantan Tengah,5.200.349.280.098.880,8.633.913.771.014.340,5.851.113.591.238.710,,,BERINGIN TALUK KUANTAN TENGAH,35.48422612513725,30.13246207572631,30.21034760336629,0.7800835345773874,0.573243215768625,0.6639021222100255
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SAWAH,2,0,0,,0,0,,SAWAH KUANTAN TENGAH,0,SAWAH KUANTAN TENGAH,Sawah,Sawah,Kuantan Tengah,5.309.878.158.569.330,8.644.975.662.231.440,5.981.654.644.012.450,,,SAWAH KUANTAN TENGAH,35.0470949720671,30.60056864228265,30.95687150837993,0.7123586592178772,0.478343947858473,0.5500283054003725
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PASAR TALUK,2,0,0,,0,0,,PASAR TALUK KUANTAN TENGAH,0,PASAR TELUK KUANTAN TENGAH,Pasar Teluk,Pasar Teluk,Kuantan Tengah,5.309.878.158.569.330,8.644.975.662.231.440,5.981.654.644.012.450,,,PASAR TELUK KUANTAN TENGAH,35.50346938775513,30.736901764901805,31.322244897959227,0.6933306122448981,0.4728483584738244,0.5469204081632653
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,KOTO TALUK,2,0,0,,0,0,,KOTO TALUK KUANTAN TENGAH,0,KOTO TALUK KUANTAN TENGAH,Koto Taluk,Koto Taluk,Kuantan Tengah,5.158.533.133.229.900,8.676.195.975.272.880,587.497.874.229.185,,,KOTO TALUK KUANTAN TENGAH,36.60124835742448,30.810738078194287,30.965505913272047,0.6932813403416559,0.5111664228989317,0.5755844940867282
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SIMPANG TIGA,2,0,0,,0,0,,SIMPANG TIGA KUANTAN TENGAH,0,SIMPANG TIGA KUANTAN TENGAH,Simpang Tiga,Simpang Tiga,Kuantan Tengah,5.158.174.187.796.450,865.539.836.883.545,5.841.647.647.676.010,,,SIMPANG TIGA KUANTAN TENGAH,38.44074285714289,31.091760892762814,31.12091428571432,0.7070961904761905,0.5358959337474121,0.604544
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PULAU GODANG,2,0,0,,0,0,,PULAU GODANG KUANTAN TENGAH,0,PULAU GODANG KARI KUANTAN TENGAH,Pulau Godang Kari,Pulau Godang Kari,Kuantan Tengah,51.942.136.383.056.600,8.680.586.654.663.080,567.642.929.840.088,,,PULAU GODANG KARI KUANTAN TENGAH,34.494459907223366,29.543034985378025,29.6701457919152,0.8053932074221338,0.5753804059699772,0.691208846918489
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,KOTO KARI,2,0,0,,0,0,,KOTO KARI KUANTAN TENGAH,0,KOTO KARI KUANTAN TENGAH,Koto Kari,Koto Kari,Kuantan Tengah,5.565.751.054.551.860,8.753.819.359.673.390,5.778.695.000.542.530,,,KOTO KARI KUANTAN TENGAH,36.028097826086984,30.34385370476585,30.35850543478261,0.769630706521739,0.5675146207466918,0.6695733695652173
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PINTU GOBANG,2,0,0,,0,0,,PINTU GOBANG KUANTAN TENGAH,0,PINTU GOBANG KUANTAN TENGAH,Pintu Gobang,Pintu Gobang,Kuantan Tengah,5.341.664.741.152.800,8.770.038.740.975.510,5.736.663.931.892.030,,,PINTU GOBANG KUANTAN TENGAH,35.93664047151281,29.89609269849993,29.68650294695484,0.7433208251473478,0.5292852993935253,0.6277856581532417
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,JAKE,2,0,0,,0,0,,JAKE KUANTAN TENGAH,0,JAKE KUANTAN TENGAH,Jake,Jake,Kuantan Tengah,548.987.655.334.821,8.745.207.734.303.930,5.124.089.483.256.750,,,JAKE KUANTAN TENGAH,32.25878053185248,28.32766965103608,28.02585985823288,0.8405962120186006,0.6019891438812626,0.722436651767574
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SITORAJO,2,0,0,,0,0,,SITORAJO KUANTAN TENGAH,0,SITORAJO KUANTAN TENGAH,Sitorajo,Sitorajo,Kuantan Tengah,55.574.125.865.149.100,875.881.122.407.459,5.675.594.844.515.360,,,SITORAJO KUANTAN TENGAH,31.8472719630097,28.418278900072472,28.241158049600703,0.8432928961748636,0.5720503508964309,0.6770767339218161
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SEBERANG TELUK HILIR,2,0,0,,0,0,,SEBERANG TELUK HILIR KUANTAN TENGAH,0,SEBERANG TALUK HILIR KUANTAN TENGAH,Seberang Taluk Hilir,Seberang Taluk Hilir,Kuantan Tengah,462.469.135.703.248,8.577.288.070.135.360,6.033.245.427.672.160,,,SEBERANG TALUK HILIR KUANTAN TENGAH,32.334298359494866,28.58156507369876,28.376761477634847,0.8483737401156614,0.6368454574376919,0.7415245839726186
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,SUNGAI JERING,2,0,0,,0,0,,SUNGAI JERING KUANTAN TENGAH,0,SUNGAI JERING KUANTAN TENGAH,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,TITIAN MODANG KOPAH,2,0,0,,0,0,,TITIAN MODANG KOPAH KUANTAN TENGAH,0,TITIAN MODANG KOPAH KUANTAN TENGAH,Titian Modang Kopah,Titian Modang Kopah,Kuantan Tengah,4.637.442.105.541.680,8.495.606.069.790.640,571.981.105.734.959,,,TITIAN MODANG KOPAH KUANTAN TENGAH,32.60903129331099,27.522458100083067,27.48132394777155,0.8827339776788975,0.652587349789253,0.7602493106718212
RIAU,KUANTAN SINGINGI,KUANTAN TENGAH,PULAU BANJAR KARI,2,0,0,,0,0,,PULAU BANJAR KARI KUANTAN TENGAH,0,PULAU GODANG KARI KUANTAN TENGAH,Pulau Godang Kari,Pulau Godang Kari,Kuantan Tengah,51.942.136.383.056.600,8.680.586.654.663.080,567.642.929.840.088,,,PULAU GODANG KARI KUANTAN TENGAH,34.494459907223366,29.543034985378025,29.6701457919152,0.8053932074221338,0.5753804059699772,0.691208846918489
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,PULAU KOPUNG,2,0,0,,0,0,,PULAU KOPUNG SENTAJO RAYA,0,PULAU KOPUNG SENTAJO RAYA,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,KAMPUNG BARU SENTAJO,2,0,0,,0,0,,KAMPUNG BARU SENTAJO SENTAJO RAYA,0,KAMPUNGBARU SENTAJO SENTAJO RAYA,Kampungbaru Sentajo,Kampungbaru Sentajo,Sentajo Raya,553.827.021.198.888,8.642.460.730.768.010,607.409.466.466.596,,,KAMPUNGBARU SENTAJO SENTAJO RAYA,32.902570754717004,29.010033570497928,28.84863797169813,0.8186514150943395,0.6048836418170631,0.6975170990566039
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,KOTO SENTAJO,2,0,0,,0,0,,KOTO SENTAJO SENTAJO RAYA,0,KOTO SENTAJO SENTAJO RAYA,Koto Sentajo,Koto Sentajo,Sentajo Raya,5.746.763.812.794.400,8.722.006.292.904.120,616.895.429.760.802,,,KOTO SENTAJO SENTAJO RAYA,33.186247104247144,28.98785325129608,28.91352123552127,0.828667644787645,0.5942840523753569,0.6898030888030889
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,MUARO SENTAJO,2,0,0,,0,0,,MUARO SENTAJO SENTAJO RAYA,0,MUARO SENTAJO SENTAJO RAYA,Muaro Sentajo,Muaro Sentajo,Sentajo Raya,5.596.857.662.200.920,870.278.012.752.533,6.096.788.144.111.630,,,MUARO SENTAJO SENTAJO RAYA,33.70177283950621,29.442428630384207,29.85649876543213,0.8050821728395062,0.555975922705314,0.6379549135802468
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,PULAU KOMANG,2,0,0,,0,0,,PULAU KOMANG SENTAJO RAYA,0,PULAU KOMANG SENTAJO RAYA,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,JALUR PATAH,2,0,0,,0,0,,JALUR PATAH SENTAJO RAYA,0,JALUR PATAH SENTAJO RAYA,Jalur Patah,Jalur Patah,Sentajo Raya,51.550.629.590.746.800,8.509.999.521.023.330,5.937.812.587.810.870,,,JALUR PATAH SENTAJO RAYA,32.87179391145685,28.86008130106193,28.72614136175936,0.8480569096321903,0.6395678946467418,0.7562092288485545
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,TERATAK AIR HITAM,2,0,0,,0,0,,TERATAK AIR HITAM SENTAJO RAYA,0,TERATAK AIR HITAM SENTAJO RAYA,Teratak Air Hitam,Teratak Air Hitam,Sentajo Raya,5.019.073.202.254.920,8.653.108.596.801.750,5.698.044.107.315.380,,,TERATAK AIR HITAM SENTAJO RAYA,32.9113978494624,28.903398165575,28.858502894954544,0.8563396195202649,0.6527726040205706,0.7611575268817207
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,PARIT TERATAK AIR HITAM,2,0,0,,0,0,,PARIT TERATAK AIR HITAM SENTAJO RAYA,0,PARIT TERATAK AIR HITAM SENTAJO RAYA,Parit Teratak Air Hitam,Parit Teratak Air Hitam,Sentajo Raya,51.274.359.795.355.000,8.698.461.491.574.520,5.450.318.638.996.410,,,PARIT TERATAK AIR HITAM SENTAJO RAYA,32.75543918918923,28.642782213971987,28.374581925675702,0.8693328969594596,0.678358624045241,0.8015195523648652
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,SEBERANG TERATAK AIR HITAM,2,0,0,,0,0,,SEBERANG TERATAK AIR HITAM SENTAJO RAYA,0,SEBERANG TERATAK AIR HITAM SENTAJO RAYA,Seberang Teratak Air Hitam,Seberang Teratak Air Hitam,Sentajo Raya,5.626.852.915.837.210,873.157.491.439.428,5.635.962.082.789.490,,,SEBERANG TERATAK AIR HITAM SENTAJO RAYA,32.15539003391603,28.591465917203767,28.22960083485523,0.864385181320115,0.6779322995950501,0.7976954604748241
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,GERINGGING BARU,2,0,0,,0,0,,GERINGGING BARU SENTAJO RAYA,0,GERINGING BARU SENTAJO RAYA,Geringing Baru,Geringing Baru,Sentajo Raya,604.217.965.117.598,873.441.045.474.162,5.286.865.147.165.840,,,GERINGING BARU SENTAJO RAYA,33.099704513727346,29.026724497403738,28.767959516054,0.8457033271288973,0.640257265259878,0.7640811889250814
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,MARSAWA,2,0,0,,0,0,,MARSAWA SENTAJO RAYA,0,MARSAWA SENTAJO RAYA,Marsawa,Marsawa,Sentajo Raya,5.350.871.733.231.970,8.653.055.895.025.070,5.577.065.573.605.620,,,MARSAWA SENTAJO RAYA,31.61687085848921,28.21549209640588,27.9035252540127,0.8464228096009423,0.618918244095446,0.7269173612133705
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,LANGSAT HULU,2,0,0,,0,0,,LANGSAT HULU SENTAJO RAYA,0,LANGSAT HULU SENTAJO RAYA,Langsat Hulu,Langsat Hulu,Sentajo Raya,4.835.806.271.350.040,8.554.882.719.813.570,5.805.476.966.153.180,,,LANGSAT HULU SENTAJO RAYA,31.48277983920845,28.23009847820934,28.078466295609186,0.8502459183673473,0.6426035277352047,0.7512904607297468
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,MUARA LANGSAT,2,0,0,,0,0,,MUARA LANGSAT SENTAJO RAYA,0,MUARA LANGSAT SENTAJO RAYA,Muara Langsat,Muara Langsat,Sentajo Raya,46.027.661.670.120.700,8.434.173.447.745.180,5.749.436.065.367.880,,,MUARA LANGSAT SENTAJO RAYA,31.36780131114477,27.91953137414457,27.832528492183595,0.8639110741301056,0.6568281203271283,0.7753314170448814
RIAU,KUANTAN SINGINGI,SENTAJO RAYA,GERINGGING JAYA,2,0,0,,0,0,,GERINGGING JAYA SENTAJO RAYA,0,GERINGGING JAYA SENTAJO RAYA,Geringging Jaya,Geringging Jaya,Sentajo Raya,5.965.308.040.618.890,8.716.293.001.174.920,5.313.554.348.945.610,,,GERINGGING JAYA SENTAJO RAYA,32.30208454206385,28.66765783039113,28.37494405304603,0.8558034811438047,0.6467257680318563,0.7672225859925403
RIAU,KUANTAN SINGINGI,BENAI,KOTO BENAI,2,0,0,,0,0,,KOTO BENAI BENAI,0,KOTO BENAI BENAI,Koto Benai,Koto Benai,Benai,4.826.587.226.174.090,8.514.719.269.492.400,6.144.280.997.189.600,,,KOTO BENAI BENAI,35.185061295972,29.79072147408868,29.67369527145362,0.7718049036777582,0.5706599862940684,0.6458399299474605
RIAU,KUANTAN SINGINGI,BENAI,TALONTAM,2,0,0,,0,0,,TALONTAM BENAI,0,TALONTOM BENAI,Talontom,Talontom,Benai,4.921.309.850.997.280,8.482.846.853.111.970,59.037.851.005.041.200,,,TALONTOM BENAI,36.02113442622956,29.33997966522507,29.27401967213119,0.844762754098361,0.6446936079828939,0.7278139016393445
RIAU,KUANTAN SINGINGI,BENAI,BANJAR BENAI,2,0,0,,0,0,,BANJAR BENAI BENAI,0,BANJAR BENAI BENAI,Banjar Benai,Banjar Benai,Benai,46.956.549.426.030.800,8.441.085.298.634.100,58.255.353.293.605.300,,,BANJAR BENAI BENAI,33.51151724137933,28.42169534508253,28.33085775862072,0.8643456034482759,0.6544359351574212,0.7405738793103446
RIAU,KUANTAN SINGINGI,BENAI,GUNUNG KESIANGAN,2,0,0,,0,0,,GUNUNG KESIANGAN BENAI,0,GUNUNGKESIANGAN BENAI,Gunungkesiangan,Gunungkesiangan,Benai,49.667.357.444.763.100,8.436.691.931.315.830,5.994.304.861.341.200,,,GUNUNGKESIANGAN BENAI,34.33582767250629,29.050361494937057,29.169831962817337,0.7919611726850199,0.6193455208219987,0.6880694672863785
RIAU,KUANTAN SINGINGI,BENAI,BANJAR LOPAK,2,0,0,,0,0,,BANJAR LOPAK BENAI,0,BANJAR LOPAK BENAI,Banjar Lopak,Banjar Lopak,Benai,52.736.976.623.535.100,8.396.397.590.637.200,5.871.769.905.090.330,,,BANJAR LOPAK BENAI,34.5271549295775,28.81300644395192,29.17907042253526,0.7582011267605634,0.5816879914268217,0.678761971830986
RIAU,KUANTAN SINGINGI,BENAI,PULAU KALIMANTING,2,0,0,,0,0,,PULAU KALIMANTING BENAI,0,PULAU KALIMANTING BENAI,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,BENAI,PULAU INGU,2,0,0,,0,0,,PULAU INGU BENAI,0,PULAU INGU BENAI,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,BENAI,SIMANDOLAK,2,0,0,,0,0,,SIMANDOLAK BENAI,0,SIMANDOLAK BENAI,Simandolak,Simandolak,Benai,51.907.386.866.482.800,8.513.587.756.590.410,5.957.154.306.498.440,,,SIMANDOLAK BENAI,32.7052452830189,29.082963359271684,28.780396226415128,0.7490353773584907,0.5218884126333061,0.5753266037735849
RIAU,KUANTAN SINGINGI,BENAI,TEBING TINGGI,2,0,0,,0,0,,TEBING TINGGI BENAI,0,TEBING TINGGI BENAI,Tebing Tinggi,Tebing Tinggi,Benai,53.441.914.778.489.300,8.487.927.862.314.070,593.055.551.969.088,,,TEBING TINGGI BENAI,34.30601099572391,28.965014883189266,29.207831398900463,0.8118281612706171,0.6191104698414387,0.6913470067196091
RIAU,KUANTAN SINGINGI,BENAI,PULAU LANCANG,2,0,0,,0,0,,PULAU LANCANG BENAI,0,PULAU LANCANG BENAI,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,KUANTAN SINGINGI,BENAI,PULAU TONGAH,2,0,0,,0,0,,PULAU TONGAH BENAI,0,PULAUTONGAH BENAI,Pulautongah,Pulautongah,Benai,51.801.029.205.322.200,852.861.213.684.082,59.681.010.246.276.800,,,PULAUTONGAH BENAI,32.667941176470606,28.951664195920344,28.581764705882385,0.7125955882352942,0.4769434782608696,0.4909735294117647
